"Id";"Requirement Summary";"Description";"Estimated Effort (man hours)";"Actual Effort (man hours)";"Size (Story Points)";"External Sources";"Internal Sources";"Baselines";"Categories";"Priority";"Criticality";"Feasibility";"Technical Risk";"Vote";"Release Id";"Status";"Parent Requirement";"Assignee";"Assignee Full Name";"Reporter";"Number Of Attachments";"Attachments";"Created On";"Updated On";"Custom Id";"Requirement Code";"Türksat Onay";"TŞM";"Danışman Onay";"Kapsam Dışı mı ?";"Fonksiyonel Olmayan Kategori";"Vasıflandırma Yöntemleri";"Test Metotları";"Test Seviyeleri";"Test Tipleri";"External Id";"Depends On";"Dependents";"Test Cases";"Sub-task";"Story";"Bug";"Epic";"Analysis";"Analysis Sub-task";"Use-Case";"Design Task"
"KKTCGBS-R2427 {1}";"Yazılım beyanname kalem bilgileri ekranında özniteliklerin belirtilebileceği Excel şablonunun yüklenme anında hatalı kayıtların gösterilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R189 {1}";"";"";"talipk";"0";"";"21 Feb 2018 02:18 PM";"07 May 2018 01:38 PM";"KKTCGBS-R-1.9.5.3";"SRS_AST_7.9.5_003";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Gösterim";"Kara kutu, Beyaz kutu";"Alfa Testi, Kullanıcı Kabul Testi, Birim Testi, Bileşen Testi";"Duman Testi, Makulluk Testi, Uyumluluk Testi";"";"";"";"";"";"";"";"";"";"KKTCGBS-486";"";""
"KKTCGBS-R190 {1}";"7.10 Bilgi Yönetim ve Destek Modülü Gereksinimleri";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"KKTCGBS-R23 {1}";"";"";"talipk";"0";"";"21 Nov 2017 05:56 PM";"26 Feb 2018 05:47 PM";"KKTCGBS-R-1.10";"";"";"Evet";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"KKTCGBS-R191 {1}";"7.10.1 Bilgi Yönetim ve Destek Modülü en az aşağıdaki modülleri içerecek şekilde yapılmalıdır: Kullanıcı Yönetimi, Menü Yönetimi, Referans Tabloları Yönetimi, Gümrük Referans Verileri Yönetimi, Gümrük Bilgi Sistemi Genel Parametreleri, Dinamik Sorgulamalar, Gümrük şubelerine ve ülke gruplarına göre istatistikler, Tarife fasıllarına göre istatistikler, Gümrük rejimlerine göre istatistikler, Form Yönetimi, Servislerin Yönetimi";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"KKTCGBS-R190 {1}";"";"";"talipk";"0";"";"21 Nov 2017 05:56 PM";"13 Mar 2018 10:41 AM";"KKTCGBS-R-1.10.1";"";"";"Evet";"";"";"";"";"";"";"";"";"";"KKTCGBS-R698 {2}, KKTCGBS-R648 {2}, KKTCGBS-R646 {2}, KKTCGBS-R729 {2}, KKTCGBS-R686 {2}, KKTCGBS-R728 {2}, KKTCGBS-R647 {2}, KKTCGBS-R649 {2}, KKTCGBS-R697 {2}, KKTCGBS-R672 {2}";"";"";"";"";"";"";"";"";""
"KKTCGBS-R725 {2}";"Yazılım tanımlanacak KKTC vatandaşı olmayan gerçek kişilerin kişisel bilgilerinin tanımlanmasına olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R191 {1}";"";"";"nfidanay";"0";"";"08 May 2018 03:24 PM";"18 Jun 2018 10:02 AM";"KKTCGBS-R-1.10.1.1";"SRS_BYD_7.10.1_001";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Beyaz kutu, Dinamik";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi, Entegrasyon Testi";"Makulluk Testi, Duman Testi, Tahribat Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"KKTCGBS-1727, KKTCGBS-1731, KKTCGBS-1735, KKTCGBS-1738, KKTCGBS-1741, KKTCGBS-1745, KKTCGBS-1747, KKTCGBS-1749";"";"";"";"KKTCGBS-488";"KKTCGBS-611";""
"KKTCGBS-R722 {2}";"Yazılım tanımlanacak gerçek kişilerin iletişim bilgilerinin tanımlanmasına olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R191 {1}";"";"";"nfidanay";"0";"";"08 May 2018 03:24 PM";"18 Jun 2018 10:02 AM";"KKTCGBS-R-1.10.1.2";"SRS_BYD_7.10.1_002";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Beyaz kutu, Dinamik, Arayüz Tekniği";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi, Entegrasyon Testi";"Makulluk Testi, Duman Testi, Tahribat Testi, Regresyon Testi, Otomatik Testi, Uyumluluk Testi";"";"";"";"";"";"KKTCGBS-1727, KKTCGBS-1731, KKTCGBS-1735, KKTCGBS-1738, KKTCGBS-1741, KKTCGBS-1745, KKTCGBS-1747, KKTCGBS-1749";"";"";"";"KKTCGBS-581";"KKTCGBS-611";""
"KKTCGBS-R721 {2}";"Yazılım gerçek kişilerin bir veya daha fazla e-Posta bilgisinin olmasına olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R191 {1}";"";"";"nfidanay";"0";"";"08 Mar 2018 04:40 PM";"18 Jun 2018 10:02 AM";"KKTCGBS-R-1.10.1.3";"SRS_BYD_7.10.1_003";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Gösterim";"Beyaz kutu, Dinamik, Arayüz Tekniği";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi, Entegrasyon Testi";"Makulluk Testi, Duman Testi, Tahribat Testi, Uyumluluk Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"KKTCGBS-1727, KKTCGBS-1731, KKTCGBS-1735, KKTCGBS-1738, KKTCGBS-1741, KKTCGBS-1745, KKTCGBS-1747, KKTCGBS-1749";"";"";"";"KKTCGBS-581";"KKTCGBS-611";""
"KKTCGBS-R720 {2}";"Yazılım gerçek kişilerin birden fazla Mobil/Sabit telefon bilgisinin olmasına olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R191 {1}";"";"";"nfidanay";"0";"";"08 May 2018 03:24 PM";"18 Jun 2018 10:02 AM";"KKTCGBS-R-1.10.1.4";"SRS_BYD_7.10.1_004";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Gösterim";"Beyaz kutu, Dinamik, Arayüz Tekniği";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi, Entegrasyon Testi";"Makulluk Testi, Duman Testi, Tahribat Testi, Uyumluluk Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"KKTCGBS-1727, KKTCGBS-1731, KKTCGBS-1735, KKTCGBS-1738, KKTCGBS-1741, KKTCGBS-1745, KKTCGBS-1747, KKTCGBS-1749";"";"";"";"KKTCGBS-581";"KKTCGBS-611";""
"KKTCGBS-R719 {2}";"Yazılım tanımlanan gerçek kişilerin listelenmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R191 {1}";"";"";"nfidanay";"0";"";"08 May 2018 03:24 PM";"19 Jun 2018 01:17 PM";"KKTCGBS-R-1.10.1.5";"SRS_BYD_7.10.1_005";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Gösterim";"Kara kutu, Arayüz Tekniği";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi";"Makulluk Testi, Duman Testi, Uyumluluk Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"KKTCGBS-1750";"";"";"";"KKTCGBS-581";"KKTCGBS-683";""
"KKTCGBS-R718 {2}";"Yazılım listelenen gerçek kişilerin tablo üzerinden filtrelenmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Minor";"Low";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R191 {1}";"";"";"nfidanay";"0";"";"08 May 2018 03:24 PM";"19 Jun 2018 01:17 PM";"KKTCGBS-R-1.10.1.6";"SRS_BYD_7.10.1_006";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Gösterim";"Kara kutu, Beyaz kutu, Dinamik, Arayüz Tekniği";"Alfa Testi, Birim Testi";"Makulluk Testi, Otomatik Testi, Regresyon Testi, Tahribat Testi";"";"";"";"";"";"KKTCGBS-1750";"";"";"";"KKTCGBS-581";"KKTCGBS-683";""
"KKTCGBS-R717 {2}";"Yazılım listelenen gerçek kişilerin tablo üzerinden sıralama yapılmasına olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Minor";"Low";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R191 {1}";"";"";"nfidanay";"0";"";"08 May 2018 03:24 PM";"19 Jun 2018 01:17 PM";"KKTCGBS-R-1.10.1.7";"SRS_BYD_7.10.1_007";"";"Hayır";"";"Hayır";"";"Analiz, Muayene, Gösterim";"Kara kutu, Arayüz Tekniği";"Alfa Testi, Beta Testi, Birim Testi";"Makulluk Testi, Otomatik Testi, Regresyon Testi";"";"";"";"";"";"KKTCGBS-1750";"";"";"";"KKTCGBS-581";"KKTCGBS-683";""
"KKTCGBS-R716 {2}";"Yazılım tanımlanan gerçek kişilerin bilgilerinin görüntülenmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R191 {1}";"";"";"nfidanay";"0";"";"08 May 2018 03:24 PM";"19 Jun 2018 01:17 PM";"KKTCGBS-R-1.10.1.8";"SRS_BYD_7.10.1_008";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Beyaz kutu";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi";"Makulluk Testi, Duman Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"KKTCGBS-1752, KKTCGBS-1990";"";"";"";"KKTCGBS-581";"KKTCGBS-712, KKTCGBS-942";""
"KKTCGBS-R715 {2}";"Yazılım tanımlanan gerçek kişilerin kişisel bilgilerinin güncellenmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R191 {1}";"";"";"nfidanay";"0";"";"08 May 2018 03:24 PM";"19 Jun 2018 01:17 PM";"KKTCGBS-R-1.10.1.9";"SRS_BYD_7.10.1_009";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Beyaz kutu, Dinamik";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi";"Makulluk Testi, Duman Testi, Tahribat Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"KKTCGBS-1753, KKTCGBS-1756";"";"";"";"KKTCGBS-581";"KKTCGBS-691";""
"KKTCGBS-R714 {2}";"Yazılım tanımlanan gerçek kişilerin iletişim bilgilerinin güncellenmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R191 {1}";"";"";"nfidanay";"0";"";"08 May 2018 03:24 PM";"19 Jun 2018 01:17 PM";"KKTCGBS-R-1.10.1.10";"SRS_BYD_7.10.1_010";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Beyaz kutu, Dinamik";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi";"Makulluk Testi, Duman Testi, Tahribat Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"KKTCGBS-1753, KKTCGBS-1756";"";"";"";"KKTCGBS-581";"KKTCGBS-691";""
"KKTCGBS-R713 {2}";"Yazılım tanımlanan gerçek kişilerin Aktif/Arşiv Veri durumlarını tutacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R191 {1}";"";"";"nfidanay";"0";"";"08 May 2018 03:24 PM";"19 Jun 2018 01:17 PM";"KKTCGBS-R-1.10.1.11";"SRS_BYD_7.10.1_011";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Beyaz kutu";"Sistem Testi, Alfa Testi, Beta Testi, Birim Testi";"Makulluk Testi, Duman Testi, Regresyon Testi, Otomatik Testi";"";"KKTCGBS-R196 {1}";"";"";"";"KKTCGBS-1753, KKTCGBS-1756";"";"";"";"KKTCGBS-581";"KKTCGBS-691";""
"KKTCGBS-R712 {2}";"Yazılım tanımlanan gerçek kişilerin Aktiflik/Arşiv Veri durumlarını değiştirmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R191 {1}";"";"";"nfidanay";"0";"";"08 May 2018 03:24 PM";"19 Jun 2018 01:17 PM";"KKTCGBS-R-1.10.1.12";"SRS_BYD_7.10.1_012";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Gösterim";"Beyaz kutu, Kara kutu, Arayüz Tekniği";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi";"Makulluk Testi, Duman Testi, Uyumluluk Testi, Regresyon Testi, Otomatik Testi";"";"KKTCGBS-R196 {1}";"";"";"";"KKTCGBS-1753, KKTCGBS-1756";"";"";"";"KKTCGBS-581";"KKTCGBS-691";""
"KKTCGBS-R709 {2}";"Yazılım tüzel kişilerin tanımlanmasına olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R191 {1}";"";"";"nfidanay";"0";"";"08 May 2018 03:24 PM";"19 Jun 2018 01:26 PM";"KKTCGBS-R-1.10.1.13";"SRS_BYD_7.10.1_013";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Beyaz kutu, Dinamik";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi, Entegrasyon Testi";"Makulluk Testi, Duman Testi, Tahribat Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"KKTCGBS-1951, KKTCGBS-1960, KKTCGBS-1965, KKTCGBS-1971";"";"";"";"KKTCGBS-582";"KKTCGBS-840";""
"KKTCGBS-R708 {2}";"Yazılım tanımlanacak tüzel kişilerin tüzel kişi bilgilerinin tanımlanmasına olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R191 {1}";"";"";"nfidanay";"0";"";"08 May 2018 03:24 PM";"19 Jun 2018 01:26 PM";"KKTCGBS-R-1.10.1.14";"SRS_BYD_7.10.1_014";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Gösterim";"Beyaz kutu, Dinamik, Arayüz Tekniği";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi, Entegrasyon Testi";"Makulluk Testi, Duman Testi, Tahribat Testi, Uyumluluk Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"KKTCGBS-1951, KKTCGBS-1960, KKTCGBS-1965, KKTCGBS-1971";"";"";"";"KKTCGBS-582";"KKTCGBS-840";""
"KKTCGBS-R707 {2}";"Yazılım tanımlanacak tüzel kişilerin iletişim bilgilerinin tanımlanmasına olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R191 {1}";"";"";"nfidanay";"0";"";"08 May 2018 03:24 PM";"19 Jun 2018 01:26 PM";"KKTCGBS-R-1.10.1.15";"SRS_BYD_7.10.1_015";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Gösterim";"Beyaz kutu, Dinamik, Arayüz Tekniği";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi, Entegrasyon Testi";"Makulluk Testi, Duman Testi, Tahribat Testi, Uyumluluk Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"KKTCGBS-1951, KKTCGBS-1960, KKTCGBS-1965, KKTCGBS-1971";"";"";"";"KKTCGBS-582";"KKTCGBS-840";""
"KKTCGBS-R706 {2}";"Yazılım tüzel kişilerin bir veya daha fazla e-Posta bilgisi olmasına olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R191 {1}";"";"";"nfidanay";"0";"";"08 Mar 2018 04:41 PM";"19 Jun 2018 01:25 PM";"KKTCGBS-R-1.10.1.16";"SRS_BYD_7.10.1_016";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Gösterim";"Beyaz kutu, Dinamik, Arayüz Tekniği";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi, Entegrasyon Testi";"Makulluk Testi, Duman Testi, Tahribat Testi, Uyumluluk Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"KKTCGBS-1951, KKTCGBS-1960, KKTCGBS-1965, KKTCGBS-1971";"";"";"";"KKTCGBS-582";"KKTCGBS-840";""
"KKTCGBS-R705 {2}";"Yazılım tüzel kişilerin bir veya daha fazla Mobil/Sabit telefon bilgisi olmasına olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R191 {1}";"";"";"nfidanay";"0";"";"08 May 2018 03:26 PM";"19 Jun 2018 01:25 PM";"KKTCGBS-R-1.10.1.17";"SRS_BYD_7.10.1_017";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Gösterim";"Beyaz kutu, Dinamik, Arayüz Tekniği";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi, Entegrasyon Testi";"Makulluk Testi, Duman Testi, Regresyon Testi, Otomatik Testi, Uyumluluk Testi, Tahribat Testi";"";"";"";"";"";"KKTCGBS-1951, KKTCGBS-1960, KKTCGBS-1965, KKTCGBS-1971";"";"";"";"KKTCGBS-582";"KKTCGBS-840";""
"KKTCGBS-R704 {2}";"Yazılım tanımlanan tüzel kişilerin listelenmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R191 {1}";"";"";"nfidanay";"0";"";"08 May 2018 03:26 PM";"19 Jun 2018 01:25 PM";"KKTCGBS-R-1.10.1.18";"SRS_BYD_7.10.1_018";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Gösterim";"Kara kutu, Arayüz Tekniği";"Alfa Testi, Beta Testi, Birim Testi, Kullanıcı Kabul Testi";"Makulluk Testi, Duman Testi, Uyumluluk Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"KKTCGBS-1943, KKTCGBS-1946";"";"";"";"KKTCGBS-582";"KKTCGBS-831";""
"KKTCGBS-R703 {2}";"Yazılım listelenen tüzel kişilerin tablo üzerinden filtrelenmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Minor";"Low";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R191 {1}";"";"";"nfidanay";"0";"";"08 May 2018 03:26 PM";"19 Jun 2018 01:25 PM";"KKTCGBS-R-1.10.1.19";"SRS_BYD_7.10.1_019";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Gösterim";"Kara kutu, Arayüz Tekniği, Dinamik, Beyaz kutu";"Alfa Testi, Birim Testi";"Makulluk Testi, Tahribat Testi, Regresyon Testi, Otomatik Testi, Uyumluluk Testi";"";"";"";"";"";"KKTCGBS-1943, KKTCGBS-1946";"";"";"";"KKTCGBS-582";"KKTCGBS-831";""
"KKTCGBS-R702 {2}";"Yazılım listelenen tüzel kişilerin tablo üzerinden sıralama yapılmasına olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Minor";"Low";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R191 {1}";"";"";"nfidanay";"0";"";"08 May 2018 03:26 PM";"19 Jun 2018 01:25 PM";"KKTCGBS-R-1.10.1.20";"SRS_BYD_7.10.1_020";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Gösterim";"Kara kutu, Arayüz Tekniği";"Alfa Testi, Birim Testi";"Makulluk Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"KKTCGBS-1943, KKTCGBS-1946";"";"";"";"KKTCGBS-582";"KKTCGBS-831";""
"KKTCGBS-R701 {2}";"Yazılım tanımlanan tüzel kişilerin bilgilerinin görüntülenmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R191 {1}";"";"";"nfidanay";"0";"";"08 May 2018 03:26 PM";"19 Jun 2018 01:25 PM";"KKTCGBS-R-1.10.1.21";"SRS_BYD_7.10.1_021";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Beyaz kutu";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi";"Makulluk Testi, Duman Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"KKTCGBS-1975";"";"";"";"KKTCGBS-582";"KKTCGBS-846";""
"KKTCGBS-R700 {2}";"Yazılım tanımlanan tüzel kişilerin tüzel kişi bilgilerinin güncellenmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R191 {1}";"";"";"nfidanay";"0";"";"08 May 2018 03:26 PM";"19 Jun 2018 01:25 PM";"KKTCGBS-R-1.10.1.22";"SRS_BYD_7.10.1_022";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Beyaz kutu, Dinamik";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi";"Makulluk Testi, Duman Testi, Tahribat Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"KKTCGBS-1981, KKTCGBS-1989";"";"";"";"KKTCGBS-582";"KKTCGBS-847";""
"KKTCGBS-R699 {2}";"Yazılım tanımlanan tüzel kişilerin iletişim bilgilerinin güncellenmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R191 {1}";"";"";"nfidanay";"0";"";"08 May 2018 03:26 PM";"19 Jun 2018 01:25 PM";"KKTCGBS-R-1.10.1.23";"SRS_BYD_7.10.1_023";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Dinamik, Beyaz kutu";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi";"Duman Testi, Tahribat Testi, Regresyon Testi, Otomatik Testi, Makulluk Testi";"";"";"";"";"";"KKTCGBS-1981, KKTCGBS-1989";"";"";"";"KKTCGBS-582";"KKTCGBS-847";""
"KKTCGBS-R696 {2}";"Yazılım tanımlanan gerçek kişiler için kullanıcı oluşturulmasına olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R191 {1}";"";"";"nfidanay";"0";"";"08 May 2018 03:26 PM";"19 Jun 2018 01:22 PM";"KKTCGBS-R-1.10.1.24";"SRS_BYD_7.10.1_024";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Gösterim";"Beyaz kutu, Dinamik, Arayüz Tekniği, Kara kutu";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi, Bileşen Testi";"Makulluk Testi, Duman Testi, Tahribat Testi, Uyumluluk Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"KKTCGBS-1834, KKTCGBS-1835";"";"";"";"KKTCGBS-498";"KKTCGBS-724";""
"KKTCGBS-R695 {2}";"Yazılım tanımlanan kullanıcılara kullanıcı adı atanmasına olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R191 {1}";"";"";"nfidanay";"0";"";"08 May 2018 03:26 PM";"19 Jun 2018 01:22 PM";"KKTCGBS-R-1.10.1.25";"SRS_BYD_7.10.1_025";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Beyaz kutu, Kara kutu";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi, Bileşen Testi";"Makulluk Testi, Duman Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"KKTCGBS-1834, KKTCGBS-1835";"";"";"";"KKTCGBS-498";"KKTCGBS-724";""
"KKTCGBS-R694 {2}";"Yazılım kullanıcıların listelenmesine olanak sağlayacaktır";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R191 {1}";"";"";"nfidanay";"0";"";"08 May 2018 03:26 PM";"19 Jun 2018 01:22 PM";"KKTCGBS-R-1.10.1.26";"SRS_BYD_7.10.1_026";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Gösterim";"Kara kutu, Arayüz Tekniği";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi";"Duman Testi, Makulluk Testi, Uyumluluk Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"KKTCGBS-1942";"";"";"";"KKTCGBS-498";"KKTCGBS-872";""
"KKTCGBS-R693 {2}";"Yazılım listelenen kullanıcıların tablo üzerinden filtrelenmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Minor";"Low";"Yes";"Very High";"0";"RC-1.0";"Open";"KKTCGBS-R191 {1}";"";"";"nfidanay";"0";"";"08 May 2018 03:26 PM";"19 Jun 2018 01:22 PM";"KKTCGBS-R-1.10.1.27";"SRS_BYD_7.10.1_027";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Gösterim";"Kara kutu, Beyaz kutu, Dinamik, Arayüz Tekniği";"Alfa Testi, Birim Testi";"Makulluk Testi, Tahribat Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"KKTCGBS-1942";"";"";"";"KKTCGBS-498";"KKTCGBS-872";""
